keyword,count,avg_points,parent
KellerSchwarzer,12,0.5125000000000001,Origin
Style,12,0.32916666666666666,Origin
Historic,12,0.5750000000000001,Origin
PalacioCosme,12,0.44166666666666665,Origin
Siaurac,12,0.42500000000000004,Origin
Tusque,12,0.375,Origin
Siro,12,0.5666666666666667,Origin
Kay,12,0.6041666666666666,Origin
Cuatro,12,0.35833333333333334,Origin
Pérez,12,0.33749999999999997,Origin
ArgyleNuthouse,12,0.4916666666666667,Origin
Garde,12,0.48333333333333334,Origin
Cara,12,0.46249999999999997,Origin
EstateRed,12,0.5416666666666666,Origin
Malibu,12,0.3458333333333334,Origin
Mondeuse,12,0.37916666666666665,Origin
Clairet,12,0.24583333333333335,Origin
d'AlmeritaRegaleali,12,0.32916666666666666,Origin
LeydaLot,12,0.41250000000000003,Origin
Hundred,12,0.38749999999999996,Origin
Turckheim,12,0.4666666666666666,Origin
Milon,12,0.6375,Origin
KracherZwischen,12,0.6708333333333334,Origin
DonumEstate,12,0.6083333333333333,Origin
Der,12,0.49583333333333335,Origin
Vi,12,0.47500000000000003,Origin
SoulPintas,12,0.6416666666666667,Origin
DrouhinDomaine,12,0.5125000000000001,Origin
Jeanne,12,0.4041666666666666,Origin
Fanti,12,0.43333333333333335,Origin
PassarellaSomontes,12,0.4083333333333334,Origin
Volta,12,0.4458333333333333,Origin
Spumanti,12,0.3541666666666667,Origin
Bellavista,12,0.4875,Origin
HermannErdener,12,0.5541666666666667,Origin
Albatross,12,0.5750000000000001,Origin
Monkey,12,0.3541666666666667,Origin
Steiner,12,0.4458333333333333,Origin
Fowles,12,0.4041666666666666,Origin
Marconnets,12,0.5041666666666667,Origin
Kelley,12,0.5750000000000001,Origin
BonacchiCasalino,12,0.375,Origin
GårdGrand,12,0.46666666666666673,Origin
CellarsSeven,12,0.48333333333333334,Origin
Taken,12,0.46249999999999997,Origin
Bordón,12,0.39166666666666666,Origin
MadeiraBeyra,12,0.42083333333333334,Origin
AirEté,12,0.3125,Origin
Scharffenberger,12,0.5125000000000001,Origin
Yarra,12,0.5291666666666667,Origin
HuberTerrassen,12,0.48750000000000004,Origin
Viognier-Chardonnay,12,0.275,Origin
Crush,12,0.43333333333333335,Origin
SpringRiesling,12,0.45,Origin
Uptick,12,0.3541666666666667,Origin
Weinberge,12,0.5375,Origin
Valdez,12,0.5666666666666667,Origin
Paco,12,0.40416666666666673,Origin
RockElevage,12,0.5791666666666667,Origin
Familiar,12,0.37916666666666665,Origin
Gitton,12,0.46666666666666673,Origin
SchramsbergBrut,12,0.6291666666666667,Origin
Gratien,12,0.4291666666666667,Origin
Carmenère),12,0.43333333333333335,Origin
Stoney,12,0.6,Origin
Flor,12,0.37916666666666665,Origin
Novello,12,0.5041666666666667,Origin
Condesa,12,0.30416666666666664,Origin
Hoyt,12,0.3333333333333333,Origin
Rest,12,0.49583333333333335,Origin
Franco-EspañolasRioja,12,0.39166666666666666,Origin
TalbottSleepy,12,0.425,Origin
Mata,12,0.48333333333333334,Origin
MorOlson,12,0.4875,Origin
Ultra,12,0.5125000000000001,Origin
Vilar,12,0.37083333333333335,Origin
LonesomeEstate,12,0.2625,Origin
Toscana,12,0.35833333333333334,Origin
Chandler,12,0.4666666666666666,Origin
Blanc-Semillon),12,0.4791666666666667,Origin
DeLilleChaleur,12,0.5583333333333333,Origin
Filippo,12,0.425,Origin
Figeac,12,0.65,Origin
YorbaShake,12,0.425,Origin
40,12,0.48333333333333334,Origin
Isabel,12,0.4666666666666666,Origin
42,12,0.3125,Origin
C.G.,12,0.26666666666666666,Origin
Muskat,12,0.3833333333333333,Origin
PassadouroPassadouro,12,0.5041666666666667,Origin
WrathEx,12,0.45,Origin
Anima,12,0.4375,Origin
Amour,12,0.37916666666666665,Origin
MeffreLa,12,0.24583333333333335,Origin
Palliser,12,0.46249999999999997,Origin
d'Amélie,12,0.24583333333333335,Origin
TwomeyPinot,12,0.4583333333333333,Origin
24,12,0.3958333333333333,Origin
Rat,12,0.5416666666666666,Origin
Drei,12,0.35833333333333334,Origin
Pacenti,12,0.49583333333333335,Origin
Crux,12,0.4916666666666667,Origin
SimeonEstate,12,0.46249999999999997,Origin
41Estate,12,0.525,Origin
VineyardsCalifa,12,0.6208333333333333,Origin
Tertre,12,0.49583333333333335,Origin
Lagrange,12,0.5083333333333333,Origin
Break,12,0.4375,Origin
BinyaminaReserve,12,0.33749999999999997,Origin
Danielle,12,0.39999999999999997,Origin
Neuville,12,0.5583333333333333,Origin
Poggione,12,0.525,Origin
TrisaetumEstates,12,0.6958333333333333,Origin
Vitae,12,0.4666666666666666,Origin
Harmony,12,0.39166666666666666,Origin
Gruaud,12,0.6124999999999999,Origin
GregoryPinot,12,0.39999999999999997,Origin
HallHyde,12,0.6208333333333333,Origin
TolosaEstate,12,0.35833333333333334,Origin
16,12,0.4791666666666667,Origin
Contrade,12,0.5916666666666667,Origin
Casado,12,0.42083333333333334,Origin
Geh.,12,0.5416666666666666,Origin
PassarellaO,12,0.5541666666666667,Origin
Piazzo,12,0.5208333333333334,Origin
Fonte,12,0.44166666666666665,Origin
RazaDom,12,0.30833333333333335,Origin
Diogo,12,0.30833333333333335,Origin
MariaCellar,12,0.4375,Origin
Tie,12,0.5166666666666667,Origin
Prince,12,0.3541666666666667,Origin
Vita,12,0.3541666666666667,Origin
25,12,0.4875,Origin
Lamole,12,0.47500000000000003,Origin
SpringsTrilogy,12,0.525,Origin
Nenin,12,0.45,Origin
Osborne,12,0.39166666666666666,Origin
on,12,0.4708333333333334,Origin
AnakenaOna,12,0.32916666666666666,Origin
SopheniaSynthesis,12,0.4708333333333334,Origin
Vineuse,12,0.36250000000000004,Origin
Ben,12,0.30416666666666664,Origin
CanyonArtist,12,0.6041666666666666,Origin
Planeta,12,0.49166666666666664,Origin
LiebReserve,12,0.3833333333333333,Origin
Soil,12,0.5041666666666667,Origin
Reina,12,0.325,Origin
Maximiano,12,0.46249999999999997,Origin
WinesCabriz,12,0.35833333333333334,Origin
Pope,12,0.2833333333333333,Origin
AtwaterDry,12,0.35000000000000003,Origin
Turmberg,12,0.6041666666666666,Origin
Monchiero,12,0.3958333333333333,Origin
FilsGrand,11,0.4863636363636364,Origin
BeckThe,11,0.3772727272727273,Origin
AlmquistVintner's,11,0.36363636363636365,Origin
Alisiers,11,0.4227272727272728,Origin
BrocardCloserie,11,0.4227272727272728,Origin
Bortolin,11,0.39545454545454545,Origin
TürkKremser,11,0.5272727272727272,Origin
ReverieEstate,11,0.5136363636363637,Origin
BernardDomaine,11,0.4227272727272728,Origin
ArrowoodCabernet,11,0.4772727272727273,Origin
Fieuzal,11,0.5954545454545455,Origin
Sebaste,11,0.35909090909090907,Origin
Juffer-Sonnenuhr,11,0.5681818181818182,Origin
Gerla,11,0.5181818181818182,Origin
RavenswoodOld,11,0.5454545454545454,Origin
CieLa,11,0.30454545454545456,Origin
KokomoTimber,11,0.4,Origin
MontesAmpakama,11,0.20909090909090908,Origin
Rocailles,11,0.3318181818181818,Origin
VI,11,0.5954545454545455,Origin
RainstormPinot,11,0.39545454545454545,Origin
FaustinoFaustino,11,0.3909090909090909,Origin
Etienne,11,0.509090909090909,Origin
Presa,11,0.45909090909090905,Origin
MacchiolePaleo,11,0.6272727272727273,Origin
HorseCabernet,11,0.3318181818181818,Origin
HillMerlot,11,0.3090909090909091,Origin
PoderNuovo,11,0.4318181818181818,Origin
BoscaGala,11,0.45909090909090905,Origin
Señorio,11,0.3,Origin
MuréSignature,11,0.48636363636363633,Origin
TestarossaNiclaire,11,0.5863636363636364,Origin
Kangarilla,11,0.45,Origin
AdelsheimPinot,11,0.5272727272727272,Origin
PlayaAxel,11,0.44090909090909086,Origin
Dampierre,11,0.45454545454545453,Origin
KesselstattPiesporter,11,0.5727272727272728,Origin
FrankReserve,11,0.4454545454545455,Origin
BichotLes,11,0.5636363636363636,Origin
Loin,11,0.5409090909090909,Origin
MelvilleEstate,11,0.5454545454545454,Origin
FilsTradition,11,0.3590909090909091,Origin
Bindi,11,0.3772727272727273,Origin
ChurchillDry,11,0.41363636363636364,Origin
RoblesEstate,11,0.4227272727272728,Origin
Achaval-FerrerFinca,11,0.6136363636363636,Origin
Bellussi,11,0.3227272727272727,Origin
Pony,11,0.2409090909090909,Origin
Belasco,11,0.4181818181818182,Origin
Poujeaux,11,0.5454545454545454,Origin
Redwood,11,0.29090909090909095,Origin
+,11,0.45454545454545453,Origin
Harry,11,0.20909090909090908,Origin
AndelunaPasionado,11,0.45454545454545453,Origin
Bolla,11,0.3181818181818182,Origin
EberleSteinbeck,11,0.3727272727272727,Origin
Couche,11,0.4772727272727273,Origin
HuberHugo,11,0.33636363636363636,Origin
Liquid,11,0.5454545454545454,Origin
PlaimontColombelle,11,0.24545454545454548,Origin
Vray,11,0.5181818181818182,Origin
Ledger,11,0.38181818181818183,Origin
D.,11,0.41818181818181815,Origin
Caparzo,11,0.5,Origin
BattistaCannubi,11,0.4818181818181818,Origin
Pucelles,11,0.7090909090909091,Origin
Broadway,11,0.34545454545454546,Origin
Farra,11,0.3772727272727273,Origin
Pieri,11,0.38181818181818183,Origin
Super,11,0.34545454545454546,Origin
Vercingetorix,11,0.3909090909090909,Origin
Altavilla,11,0.4272727272727273,Origin
Leoni,11,0.38181818181818183,Origin
BisquerttEcos,11,0.4454545454545455,Origin
Paciencia,11,0.6818181818181818,Origin
GirlsLa,11,0.6818181818181818,Origin
Cèdres,11,0.38636363636363635,Origin
Chardonnay-Sauvignon,11,0.36818181818181817,Origin
Cambon,11,0.5136363636363637,Origin
PozzanAnnabella,11,0.3227272727272727,Origin
Poliziano,11,0.41363636363636364,Origin
Pertinace,11,0.40454545454545454,Origin
Abbadia,11,0.5681818181818182,Origin
HouchartRosé,11,0.41363636363636364,Origin
BisquerttCasa,11,0.2818181818181818,Origin
Casisano,11,0.5136363636363637,Origin
BellavistaGran,11,0.5590909090909091,Origin
Gain,11,0.6090909090909091,Origin
Contrada,11,0.41363636363636364,Origin
Vision,11,0.43636363636363634,Origin
Agostina,11,0.38181818181818183,Origin
Zuleta,11,0.36363636363636365,Origin
ChehalemStoller,11,0.41818181818181815,Origin
MontesLimited,11,0.3590909090909091,Origin
Delgado,11,0.36363636363636365,Origin
TestarossaDiana's,11,0.65,Origin
CVNEImperial,11,0.6,Origin
SereneEvenstad,11,0.6590909090909091,Origin
DuckhornMerlot,11,0.5409090909090909,Origin
Dauvergne,11,0.39545454545454545,Origin
Vat,11,0.3772727272727273,Origin
LatourEn,11,0.4318181818181818,Origin
Perlage,11,0.3590909090909091,Origin
Stage,11,0.39545454545454545,Origin
Vasco,11,0.4272727272727273,Origin
MurielVendimia,11,0.3318181818181818,Origin
GroveCabernet,11,0.35,Origin
SebastianiPinot,11,0.36818181818181817,Origin
PerrièreDomaine,11,0.45454545454545453,Origin
EstateBench,11,0.4727272727272727,Origin
Matias,11,0.48636363636363633,Origin
Selle,11,0.4772727272727273,Origin
MondaviTo,11,0.6,Origin
Wy'East,11,0.40454545454545454,Origin
Grit,11,0.45,Origin
ParducciTrue,11,0.45,Origin
Rizzi,11,0.45,Origin
Julien,11,0.5272727272727272,Origin
Berryessa,11,0.3590909090909091,Origin
Biltmore,11,0.35454545454545455,Origin
FerrerEstate,11,0.4772727272727273,Origin
CliffCabernet,11,0.5909090909090909,Origin
AbacelaBarrel,11,0.4954545454545455,Origin
Delas,11,0.5,Origin
Bluff,11,0.43636363636363634,Origin
Sofia,11,0.34545454545454546,Origin
MountainMerlot,11,0.5454545454545454,Origin
Antiquum,11,0.5818181818181819,Origin
FouassierLes,11,0.5181818181818182,Origin
"Grown,",11,0.4090909090909091,Origin
Personal,11,0.3227272727272727,Origin
JanuikCabernet,11,0.5045454545454545,Origin
UndurragaReserva,11,0.23636363636363636,Origin
Main,11,0.21363636363636365,Origin
Dosaggio,11,0.5,Origin
BynumJane's,11,0.5363636363636364,Origin
MonteviejoLindaflor,11,0.5272727272727272,Origin
PisciottoCarolina,11,0.2727272727272727,Origin
SignoSeisThe,11,0.4,Origin
Sauvion,11,0.2409090909090909,Origin
Ferruccio,11,0.3909090909090909,Origin
Marisco,11,0.4318181818181818,Origin
Cattin,11,0.4090909090909091,Origin
BoekenoogenEstate,11,0.5409090909090909,Origin
Corti,11,0.44090909090909086,Origin
Tom,11,0.41818181818181815,Origin
Gosset,11,0.5590909090909091,Origin
ColomboLa,11,0.48181818181818187,Origin
Josephshöfer,11,0.6181818181818182,Origin
KesselstattGraach,11,0.6181818181818182,Origin
Mare,11,0.38636363636363635,Origin
BeautéDomaine,11,0.3727272727272727,Origin
Proprietor's,11,0.45909090909090905,Origin
RussizPinot,11,0.36818181818181817,Origin
Achleiten,11,0.5409090909090909,Origin
Lenotti,11,0.3409090909090909,Origin
Syrah-Petite,11,0.45909090909090905,Origin
HirlingerEstate,11,0.4318181818181818,Origin
Youngberg,11,0.3727272727272727,Origin
PabloMenguante,11,0.29090909090909095,Origin
Mountains,11,0.4727272727272727,Origin
Prandone,11,0.3227272727272727,Origin
Alvarinho-Chardonnay,11,0.40454545454545454,Origin
LohrCuvée,11,0.5590909090909091,Origin
Sinclair,11,0.5090909090909091,Origin
Quanta,11,0.4681818181818182,Origin
Nuits-Villages,11,0.3772727272727273,Origin
GirardinLes,11,0.5499999999999999,Origin
Lolol,11,0.3590909090909091,Origin
VineyardsCuvée,11,0.41363636363636364,Origin
Carpenè,11,0.33636363636363636,Origin
PeakSauvignon,11,0.3409090909090909,Origin
Forty,11,0.5681818181818182,Origin
NäglerRüdesheimer,11,0.4681818181818182,Origin
HillBarrel,11,0.39545454545454545,Origin
MoriniCampo,11,0.4,Origin
ConteVilla,11,0.3227272727272727,Origin
MininiTerre,11,0.3318181818181818,Origin
VigourouxGouleyant,11,0.2818181818181818,Origin
Giumara,11,0.3318181818181818,Origin
Imperial,11,0.41363636363636364,Origin
McGregorReserve,11,0.40454545454545454,Origin
BenantiIl,11,0.4727272727272727,Origin
Blin,11,0.4636363636363636,Origin
Ash,11,0.45909090909090905,Origin
Parcelas,11,0.40454545454545454,Origin
Armstrong,11,0.3772727272727273,Origin
ErrazurizSingle,11,0.41363636363636364,Origin
SassodiSole,11,0.4227272727272728,Origin
Collosorbo,11,0.4954545454545455,Origin
Abiqua,11,0.31363636363636366,Origin
RossPinot,11,0.40454545454545454,Origin
TalbottKali,11,0.35454545454545455,Origin
Reguengos,11,0.3409090909090909,Origin
ArmandTradition,11,0.2863636363636364,Origin
Yao,11,0.6681818181818181,Origin
Marietta,11,0.5045454545454545,Origin
Chremisa,11,0.3727272727272727,Origin
PicciniVilla,11,0.45,Origin
Zind-HumbrechtTurckheim,11,0.5318181818181817,Origin
Valdo,11,0.34545454545454546,Origin
AngelineReserve,11,0.2545454545454545,Origin
Granit,11,0.41818181818181815,Origin
Clovis,11,0.4227272727272728,Origin
Beaucaillou,11,0.6909090909090909,Origin
ToroXplorador,11,0.2545454545454545,Origin
Talenti,11,0.4772727272727273,Origin
Ciavolich,11,0.36363636363636365,Origin
RoadCabernet,11,0.39999999999999997,Origin
Bingen,11,0.5227272727272727,Origin
Leonardo,11,0.4681818181818182,Origin
On,11,0.4681818181818182,Origin
SignaturePinot,11,0.21818181818181817,Origin
Daughters,11,0.15000000000000002,Origin
36,11,0.5454545454545454,Origin
CaleraChardonnay,11,0.5,Origin
Ugni,11,0.3590909090909091,Origin
KenwoodPinot,11,0.3090909090909091,Origin
Andeluna1300,11,0.24545454545454548,Origin
SolénaDomaine,11,0.41363636363636364,Origin
Txomín,11,0.29090909090909095,Origin
Co.Lot,11,0.5045454545454545,Origin
JohannishofJohannisberg,11,0.5136363636363637,Origin
BystanderPinot,11,0.3727272727272727,Origin
Roja,11,0.4227272727272728,Origin
Buon,11,0.49090909090909096,Origin
Bonnet,11,0.34545454545454546,Origin
Bosio,11,0.36818181818181817,Origin
VineyardsWinemaker's,11,0.45454545454545453,Origin
DoyenneMétier,11,0.5409090909090909,Origin
Azul,11,0.31363636363636366,Origin
Zibibbo,11,0.38181818181818183,Origin
Castro,11,0.3727272727272727,Origin
Fortunato,11,0.35000000000000003,Origin
GiesenThe,11,0.4772727272727273,Origin
Plata,11,0.38181818181818183,Origin
Clearwater,11,0.2409090909090909,Origin
EstateSyrah,11,0.4318181818181818,Origin
Beach,11,0.21363636363636365,Origin
Gatos,11,0.3318181818181818,Origin
Aberrant,11,0.5681818181818182,Origin
G-S-M),11,0.4636363636363636,Origin
Fincas,11,0.36363636363636365,Origin
Séduction,11,0.4727272727272727,Origin
Muscadet,11,0.29545454545454547,Origin
FolletteSangiacomo,11,0.5499999999999999,Origin
Pezat,11,0.3227272727272727,Origin
DuarteRapariga,11,0.5363636363636364,Origin
CreekEsprit,11,0.509090909090909,Origin
Ribeauvillé,11,0.40454545454545454,Origin
Chamizal,11,0.29090909090909095,Origin
Anos,11,0.49090909090909096,Origin
Vigneto,11,0.45,Origin
Collalto,11,0.35909090909090907,Origin
Master,11,0.4,Origin
Bertrand-Delespierre,11,0.33636363636363636,Origin
VinhosMonte,11,0.3,Origin
NovaMonte,11,0.3409090909090909,Origin
CreekRed,11,0.5681818181818182,Origin
Landelin,11,0.6863636363636364,Origin
Marcolino,11,0.2863636363636364,Origin
NorthstarCabernet,11,0.5318181818181819,Origin
Turkey,11,0.4318181818181818,Origin
TolosaEdna,11,0.3727272727272727,Origin
Riva,11,0.38636363636363635,Origin
Nell-BreuningKaseler,11,0.4636363636363637,Origin
PiattelliPremium,11,0.25,Origin
Hannah,11,0.22272727272727275,Origin
Nicole,11,0.22272727272727275,Origin
VineyardsViognier,11,0.3227272727272727,Origin
Maggy,11,0.5272727272727272,Origin
FoleyBar,11,0.4772727272727273,Origin
Yohan,11,0.45909090909090905,Origin
375ml,11,0.5181818181818182,Origin
QupéBien,11,0.5499999999999999,Origin
BoscaFinca,11,0.29545454545454547,Origin
Hipping,11,0.4863636363636364,Origin
StationCabernet,11,0.34545454545454546,Origin
Ernest,11,0.3590909090909091,Origin
Espuela,11,0.1590909090909091,Origin
Peace,11,0.44090909090909086,Origin
KynsiBien,11,0.5590909090909091,Origin
Layer,11,0.3272727272727272,Origin
Mandorlo,11,0.4818181818181818,Origin
Elio,11,0.509090909090909,Origin
Veramar,11,0.17272727272727273,Origin
Chartron,11,0.43636363636363634,Origin
Felice,11,0.4227272727272728,Origin
Combes,11,0.3090909090909091,Origin
PiattelliGrand,11,0.4272727272727273,Origin
Tommaso,11,0.38181818181818183,Origin
Devil,11,0.5454545454545454,Origin
TrincheroCentral,11,0.43636363636363634,Origin
QuiviraWine,11,0.4727272727272727,Origin
RossChardonnay,11,0.4318181818181818,Origin
MorLa,11,0.41363636363636364,Origin
FamilyEstate,11,0.44090909090909086,Origin
RoadReserve,11,0.3727272727272727,Origin
CantanhedeMarquês,11,0.4090909090909091,Origin
Badenhorst,11,0.5636363636363636,Origin
Bàrbara,11,0.41363636363636364,Origin
OaksLot,11,0.30454545454545456,Origin
County,11,0.4272727272727273,Origin
DourtheLa,11,0.34545454545454546,Origin
CanyonCabernet,11,0.3590909090909091,Origin
Box,11,0.45454545454545453,Origin
Quadro,11,0.45,Origin
Fossil,11,0.4,Origin
LeapRiesling),11,0.6090909090909091,Origin
Uva,11,0.3909090909090909,Origin
ReiningerSyrah),11,0.49090909090909096,Origin
Kendall-JacksonJackson,11,0.4818181818181818,Origin
Geografico,11,0.38636363636363635,Origin
Paraiso,11,0.33636363636363636,Origin
Pulenta,11,0.3181818181818182,Origin
Enzo,11,0.5045454545454545,Origin
Saint-Bris,11,0.23636363636363636,Origin
RidgeBarrel,11,0.45909090909090905,Origin
CellarsSagemoor,11,0.5318181818181819,Origin
Williamson,11,0.2727272727272727,Origin
d'EsclansLes,11,0.5045454545454546,Origin
Ygay,11,0.509090909090909,Origin
Clans,11,0.5045454545454546,Origin
RusackReserve,11,0.5363636363636364,Origin
You,11,0.33636363636363636,Origin
Serre,11,0.4318181818181818,Origin
Della,11,0.45,Origin
Tokaji,11,0.5727272727272728,Origin
TommasiPoggio,11,0.3136363636363636,Origin
Artisan,11,0.4636363636363637,Origin
Chairman,11,0.4272727272727273,Origin
Sassi,11,0.4090909090909091,Origin
Poulleau,11,0.32727272727272727,Origin
Braida,11,0.5499999999999999,Origin
Luke,11,0.4227272727272728,Origin
RecanatiKosher,11,0.2545454545454545,Origin
Bio,11,0.3590909090909091,Origin
Benoist,11,0.4954545454545455,Origin
Tuck,11,0.5318181818181817,Origin
VinhosBigode,11,0.2318181818181818,Origin
CellarsMeritage,11,0.34545454545454546,Origin
Briot,11,0.25,Origin
Brave,11,0.5681818181818182,Origin
FarrellRochioli-Allen,11,0.6363636363636364,Origin
Cristoforo,11,0.33636363636363636,Origin
Neive,11,0.38181818181818183,Origin
Coffee,11,0.38181818181818183,Origin
Cima,11,0.3909090909090909,Origin
LaetitiaLa,11,0.5727272727272728,Origin
Amabile,11,0.2318181818181818,Origin
Weis,11,0.49090909090909096,Origin
Dragon,11,0.5227272727272727,Origin
RougeMonarch,11,0.5318181818181817,Origin
Malbec-Syrah,11,0.3136363636363636,Origin
Gremillet,11,0.41363636363636364,Origin
AdelsheimRibbon,11,0.5181818181818182,Origin
Alarde,11,0.3409090909090909,Origin
Matteo,11,0.4681818181818182,Origin
Easy,11,0.3727272727272728,Origin
Moss,11,0.3909090909090909,Origin
Virgen,11,0.23636363636363636,Origin
Velho,11,0.30454545454545456,Origin
CreekPatelin,11,0.44090909090909086,Origin
CellarCabernet,11,0.5454545454545454,Origin
Pipa,11,0.45909090909090905,Origin
CompanyRosella's,11,0.5590909090909091,Origin
RunCabernet,11,0.3318181818181818,Origin
Lonardi,11,0.29090909090909095,Origin
Carbonnieux,11,0.5681818181818182,Origin
Murphy-GoodePinot,11,0.3181818181818182,Origin
d'EsclansWhispering,11,0.3772727272727273,Origin
Gandia,11,0.3181818181818182,Origin
CarmenGran,11,0.3318181818181818,Origin
Missouri,11,0.6681818181818181,Origin
Wein-,11,0.36363636363636365,Origin
HourglassBlueline,11,0.5772727272727273,Origin
Barry,11,0.3590909090909091,Origin
Timothy,11,0.4818181818181818,Origin
Korbin,11,0.4636363636363637,Origin
Lallier,11,0.5272727272727273,Origin
JR,11,0.48636363636363633,Origin
Schlumberger,11,0.36363636363636365,Origin
MondaviChardonnay,11,0.33636363636363636,Origin
CellarsDry,11,0.38636363636363635,Origin
